productID,env,id,title,order,href,placementType,topic,topicOrder,type,frontText,backText,responseID,errors
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"86ec6536-4371-4f5b-ae03-de8019e05b87","fc180059.DataSyspl.SG.013",13,"fc180059.DataSyspl.SG.013.xml",coursewide,,,SYBEX,"What is the function of business continuity activities?","Business continuity activities are designed to keep a business running in the face of natural and man&hyphen;made incidents.","01J06DXHQ7FST8KNGPWZAX4T9Q",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"5c56c0fb-d9c3-4ffb-85dd-2c2185cb8e98","fc180059.DataSyspl.SG.014",14,"fc180059.DataSyspl.SG.014.xml",coursewide,,,SYBEX,"What is the function of disaster recovery activities?","Disaster recovery is a subset of business continuity activities and is designed to promptly restore a business back to normal operations following a disruption.","01J06DXHZYX3Z02XH7SQJ3QPKE",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"3cf2c5f6-d7fb-4bf4-ac31-e9d48948494a","fc180059.DataSyspl.SG.015",15,"fc180059.DataSyspl.SG.015.xml",coursewide,,,SYBEX,"What are three technical mechanisms used to achieve business continuity and disaster recovery?","The use of database backups, database replication, and high availability controls to protect database systems.","01J06DXJ9CENBACYNP76XXP6DX",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"92a82a87-e638-4ef4-8816-bd9489d573af","fc180059.DataSyspl.SG.016",16,"fc180059.DataSyspl.SG.016.xml",coursewide,,,SYBEX,"In relational databases, what provides the structure for storing data?",Relations/tables.,"01J06DXJGYAZCQ0AESQY7199M0",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"e07b47a9-b20b-4fd1-aa37-86f505c0c90f","fc180059.DataSyspl.SG.017",17,"fc180059.DataSyspl.SG.017.xml",coursewide,,,SYBEX,"In relational databases, what is the function of tables?","Tables contain collections of attributes about data subjects.","01J06DXJS0KVS0SK8TP2NE7TFW",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"3912c92e-2560-4899-b6d2-81ef310b3bc3","fc180059.DataSyspl.SG.018",18,"fc180059.DataSyspl.SG.018.xml",coursewide,,,SYBEX,"In a relational database, what is an attribute?","An attribute is an individual characteristic stored as a column in a table.","01J06DXK0FE2KXGXHQXR2Q3J8G",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"229bc102-58c8-4008-b0ab-7d2e208d670c","fc180059.DataSyspl.SG.019",19,"fc180059.DataSyspl.SG.019.xml",coursewide,,,SYBEX,"What is the term for specific pieces of data about a single data subject?",Tuple/row.,"01J06DXKBKPBATM2VRKB0D33JR",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"32978344-9cc4-4afe-9322-55e3202181d8","fc180059.DataSyspl.SG.020",20,"fc180059.DataSyspl.SG.020.xml",coursewide,,,SYBEX,"What is the term for the attribute that uniquely identifies a row in relational databases?","Primary key.","01J06DXKK08TPX8V77DHJKQESX",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"88377571-d691-4a6d-a15f-5b5aaf4adb4f","fc180059.DataSyspl.SG.021",21,"fc180059.DataSyspl.SG.021.xml",coursewide,,,SYBEX,"In relational databases, what is the term that describes creating a link between two tables by adding an attribute to one table that references the primary key of another table?","Foreign key.","01J06DXKT5Y1ESVK85M5CHHGSG",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"77175e73-b945-4cab-af23-fd19153a0118","fc180059.DataSyspl.SG.022",22,"fc180059.DataSyspl.SG.022.xml",coursewide,,,SYBEX,"What are three considerations when selecting a database management system?","Licensing model, scaling, and hosting needs.","01J06DXM24670W724S8VHTGYMS",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"a2142513-eb90-47e9-9558-8df4cb79215d","fc180059.DataSyspl.SG.023",23,"fc180059.DataSyspl.SG.023.xml",coursewide,,,SYBEX,"What is SQL?","Structured Query Language (SQL) is a query language that allows defining of objects and manipulating of data in relational databases, including storing, retrieving, and analyzing data.","01J06DXM9CCA2R5TF5TNQS714G",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"ac17ad83-7af7-4325-a339-4cfc67bca288","fc180059.DataSyspl.SG.024",24,"fc180059.DataSyspl.SG.024.xml",coursewide,,,SYBEX,"What is a nonrelational database?","A highly flexible data organization and storage approach that doesn&rsquo;t conform to the tabular structure of relational databases.","01J06DXMHPNV02SAWB5K20NFSP",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"11067e7c-35ea-4465-aa8d-3d0522f9ac8f","fc180059.DataSyspl.SG.025",25,"fc180059.DataSyspl.SG.025.xml",coursewide,,,SYBEX,"What is the term used to describe nonrelational databases?","NoSQL database.","01J06DXMRRN7BXEY1VTVM084Q4",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"c57bdba7-d33c-4157-bd49-9017d96fec08","fc180059.DataSyspl.SG.026",26,"fc180059.DataSyspl.SG.026.xml",coursewide,,,SYBEX,"What is a key in a key&hyphen;value database?","A key is a globally unique index made up of a sequence of numbers or a string that points to an associated value.","01J06DXMZXN22FQY17S5A6JA4F",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"06ef4d68-2f1c-4e1e-a1a2-bbdd6fd8c3f9","fc180059.DataSyspl.SG.027",27,"fc180059.DataSyspl.SG.027.xml",coursewide,,,SYBEX,"What is an important advantage to using a document database?","A document database allows for search of the contents of documents because it understands document structure.","01J06DXN7GWDSBHBEKFVHZ1H4H",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"36a6f622-2b9a-4322-babd-0a4928dc9b82","fc180059.DataSyspl.SG.028",28,"fc180059.DataSyspl.SG.028.xml",coursewide,,,SYBEX,"What is the term for a lightweight structured text&hyphen;based data interchange format?","JSON (JavaScript Object Notation).","01J06DXNEWW0ZNXRNAHSG08NXS",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"e385cb8d-e9c5-4de2-8d83-c58d6b109a82","fc180059.DataSyspl.SG.029",29,"fc180059.DataSyspl.SG.029.xml",coursewide,,,SYBEX,"What does a column&hyphen;oriented database use to identify data in groups of related columns?","An index.","01J06DXNPRD8RWBTZN7G0KBGVG",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"83bdca74-9284-4e91-9a74-03a0be5c79ce","fc180059.DataSyspl.SG.030",30,"fc180059.DataSyspl.SG.030.xml",coursewide,,,SYBEX,"Which database design is used by data warehousing and business intelligence applications?","They use column&hyphen;oriented databases, which makes it easy to scale, distributing data across multiple machines and aggregating and summarizing the contents of a column across many rows.","01J06DXNY9GJKFEE5SJXW1AREP",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"c493dd3e-d60f-4418-8219-c0ae657aa222","fc180059.DataSyspl.SG.031",31,"fc180059.DataSyspl.SG.031.xml",coursewide,,,SYBEX,"What are graph databases optimal for?","Graph databases are optimal for recommendation engines because graphs explore relationships between individual pieces of data.","01J06DXP4K5XR0Y7ZN6DZ8ZPK7",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"e897a034-178d-43fb-8c14-3b77635c6a45","fc180059.DataSyspl.SG.032",32,"fc180059.DataSyspl.SG.032.xml",coursewide,,,SYBEX,"What data format describes organizing data into a sequence of records where each record has a fixed number of fields?","A linear data format.","01J06DXPG0T26XTEXS30JGXH22",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"3183adeb-b2b0-454a-bbbb-4ec009ac3ea9","fc180059.DataSyspl.SG.033",33,"fc180059.DataSyspl.SG.033.xml",coursewide,,,SYBEX,"Name two examples of linear data format.","Tables in relational databases and comma&hyphen;separated values (CSV) files.","01J06DXPRCQYNAD8GNA72NSRPD",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"fc5e545c-f74a-40a5-8ed7-7de3020f0289","fc180059.DataSyspl.SG.034",34,"fc180059.DataSyspl.SG.034.xml",coursewide,,,SYBEX,"What does each line of text represent in a CSV file?","A record/tuple/row.","01J06DXPZAEXWY693A7A3AD0A0",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"6a13e2fe-8197-4d7a-98bc-8bf76d24ee8f","fc180059.DataSyspl.SG.035",35,"fc180059.DataSyspl.SG.035.xml",coursewide,,,SYBEX,"Name two examples of non&hyphen;linear data format.","JSON and XML both represent data in a tree&hyphen;like structure of nested objects and elements.","01J06DXQ6JHW7QJKSYDXZFCEP9",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"b930c707-a881-4b76-ad3b-a4cd24249c49","fc180059.DataSyspl.SG.036",36,"fc180059.DataSyspl.SG.036.xml",coursewide,,,SYBEX,"Which database type is suited to handling linear data, and which is suited to handling non&hyphen;linear data?","A relational database is suited to handling linear data, while a NoSQL database is suited to handling nonlinear data.","01J06DXQDJW5MTR6F4EHEYBVHE",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"1a5d7a86-37ca-4193-9947-65ce37d942aa","fc180059.DataSyspl.SG.037",37,"fc180059.DataSyspl.SG.037.xml",coursewide,,,SYBEX,"What is the name of the fully managed key&hyphen;value database service from AWS?","Amazon DynamoDB available from AWS.","01J06DXQMTBR706N6WQAFG8T9E",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"a749cd40-bded-440b-b1ed-1ec74f9a7378","fc180059.DataSyspl.SG.038",38,"fc180059.DataSyspl.SG.038.xml",coursewide,,,SYBEX,"What is the name of a popular document database that is available as a database on servers you manage and as a fully managed service?","MongoDB is available as a database on servers you manage and as a fully managed service named MongoDB Atlas through AWS, Azure, and GCP.","01J06DXQVWSXV9ANQEVRW69VVN",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"198078a8-5e9c-4351-9513-aafaf4801e64","fc180059.DataSyspl.SG.039",39,"fc180059.DataSyspl.SG.039.xml",coursewide,,,SYBEX,"What is the name of a broadly adopted open&hyphen;source column&hyphen;oriented distributed database that runs on hardware you manage?",Cassandra.,"01J06DXR383Y2CNSKS946QK3H1",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"10a4880e-a772-4918-a5e1-27b906e4953e","fc180059.DataSyspl.SG.040",40,"fc180059.DataSyspl.SG.040.xml",coursewide,,,SYBEX,"What is the name of a leading graph database management system that is available as a database on servers you manage and as a fully managed service?","Node4j is available as a database on servers you manage and as a fully managed database service named AuraDB through AWS and GCP.","01J06DXRABWCW2PS1B6VFCF8MN",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"26e1e2b2-54ef-4855-831c-ddbe559a0595","fc180059.DataSyspl.SG.041",41,"fc180059.DataSyspl.SG.041.xml",coursewide,,,SYBEX,"What is the name of a database product that is well suited for highly interconnected data such as social networks and product recommendations?","Neo4j. ","01J06DXRGYVM3F9G5JPW6ZY6M9",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"73df212f-e648-471a-91f7-4772c9d6ffe0","fc180059.DataSyspl.SG.042",42,"fc180059.DataSyspl.SG.042.xml",coursewide,,,SYBEX,"What is the name of the hosted multimodel platform database from Microsoft Azure that supports key&hyphen;value, document, column&hyphen;oriented, and graph workloads?",Cosmos.,"01J06DXRQS6B4NDRXP0YANP0XJ",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"b624c96a-1ae0-44e4-a5ba-783204023f10","fc180059.DataSyspl.SG.043",43,"fc180059.DataSyspl.SG.043.xml",coursewide,,,SYBEX,"What is the name of the discipline that focuses on how people feel when they interact with a system?","User experience (UX).","01J06DXRYSZAATCBGPW75CMVTC",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"4c4edb7b-df8d-4297-bc6a-089483eaece9","fc180059.DataSyspl.SG.044",44,"fc180059.DataSyspl.SG.044.xml",coursewide,,,SYBEX,"What three attributes do UX designers focus on as they strive to improve the customer experience?","Ease of use, efficiency, and usefulness.","01J06DXS5Y88G5500V3G7PHT49",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"674916b5-004b-4e83-b05b-7e7c6b5a4874","fc180059.DataSyspl.SG.045",45,"fc180059.DataSyspl.SG.045.xml",coursewide,,,SYBEX,"What is the name of the software development approach that can make software more modular, reusable, and scalable?","Object&hyphen;oriented programming (OOP).","01J06DXSDDQFHWK2KB10ZJSQN1",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"ab85de53-c67b-47ef-b9c2-54230c76d0dd","fc180059.DataSyspl.SG.046",46,"fc180059.DataSyspl.SG.046.xml",coursewide,,,SYBEX,"What is the name of the technique that allows developers to work with data stored in relational databases using OOP languages?","Object&hyphen;relational mapping (ORM).","01J06DXSMA2W4K2Z9H2K46BTDH",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"2ba44667-626b-4d7a-a754-b094190698ec","fc180059.DataSyspl.SG.047",47,"fc180059.DataSyspl.SG.047.xml",coursewide,,,SYBEX,"What is the function of the ORM framework?","Translating the operations performed on objects into SQL commands.","01J06DXSXF2Q2JV6BPN494V20T",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"c90a5b9d-d073-4259-8894-42892da39396","fc180059.DataSyspl.SG.048",48,"fc180059.DataSyspl.SG.048.xml",coursewide,,,SYBEX,"Which ORM framework provides caching?",Hibernate.,"01J06DXT3WQA70MHGGGA890QTY",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"72fce563-84f2-48b6-806b-d805236f3e04","fc180059.DataSyspl.SG.049",49,"fc180059.DataSyspl.SG.049.xml",coursewide,,,SYBEX,"Which ORM framework supports Language Integrated Query (LINQ)?","Entity Framework.","01J06DXTB4ZWNZXF5XZW0SSN37",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"a0fc6935-3ffe-4e95-b287-66f8c8680689","fc180059.DataSyspl.SG.050",50,"fc180059.DataSyspl.SG.050.xml",coursewide,,,SYBEX,"What kind of code do ORMs generate as part of abstracting the database to the programmer?","SQL code.","01J06DXTJ63S4NWEJQZ9GDY4Q1",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"658e674a-40d2-48d4-90c8-38bc3f41c25b","fc180059.DataSyspl.SG.051",51,"fc180059.DataSyspl.SG.051.xml",coursewide,,,SYBEX,"What are three types of information that a SQL explain plan or execution plan provides?","Information about the operations performed, the order in which they occur, and the database objects used to store and access data.","01J06DXTSNSR6B51J8D8VSYK5N",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"b2c4cc0e-da74-4863-aa9f-4a59955ccfc4","fc180059.DataSyspl.SG.052",52,"fc180059.DataSyspl.SG.052.xml",coursewide,,,SYBEX,"What is the term for the process of automating a series of tasks?",Scripting.,"01J06DXV0QWS4RK9KH1VYTY7N9",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"54606618-c2ed-4309-ab05-d1f7061e12f5","fc180059.DataSyspl.SG.053",53,"fc180059.DataSyspl.SG.053.xml",coursewide,,,SYBEX,"What are three actions you can perform on a relational database using DDL?","Create, change, and remove database structures, including tables, fields, relationships between tables, indexes, and views.","01J06DXV8MRFC85FPYFZQVMPNS",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"c59b34d5-f51d-408a-bee7-399ffc35aa12","fc180059.DataSyspl.SG.054",54,"fc180059.DataSyspl.SG.054.xml",coursewide,,,SYBEX,"What are the four primary operations in DML known as CRUD operations?","Create, read, update, and delete.","01J06DXVP0HPSCRCE0880WPT7E",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"f8507121-930c-4ebb-8bd5-ce918fbb4613","fc180059.DataSyspl.SG.055",55,"fc180059.DataSyspl.SG.055.xml",coursewide,,,SYBEX,"What type of logic can be used in relational databases to retrieve, update, and manipulate data in tables?","Set&hyphen;based logic.","01J06DXVYXQT67F7NK3H0CE0ZQ",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"839a8b43-0be5-4fbb-bef2-0588fc18d44d","fc180059.DataSyspl.SG.056",56,"fc180059.DataSyspl.SG.056.xml",coursewide,,,SYBEX,"What are the three primary set operations that allow manipulating data sets?","Finding the union, intersection, and difference of two or more sets.","01J06DXW69KWF78WNMRYR8Z8FD",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"00e480f7-94ee-4424-b8b6-bd60cb8d39a9","fc180059.DataSyspl.SG.057",57,"fc180059.DataSyspl.SG.057.xml",coursewide,,,SYBEX,"The commands BEGIN TRANSACTION, COMMIT, and ROLLBACK are part of which SQL sublanguage?","Transaction Control Language (TCL).","01J06DXWD4EGWZVRHHZPQXT1P0",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"3c78e0d3-39a0-4d88-a959-83f25267586f","fc180059.DataSyspl.SG.058",58,"fc180059.DataSyspl.SG.058.xml",coursewide,,,SYBEX,"What do we call a sequence of one or more SQL statements that need to execute together as a single atomic unit?","A transaction.","01J06DXWM1WG0G1V09Q1Q9SVPE",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"bacb33a5-582b-44cd-8ba3-6d7153255e71","fc180059.DataSyspl.SG.059",59,"fc180059.DataSyspl.SG.059.xml",coursewide,,,SYBEX,"Why is transaction length a critical factor when designing transactions in a multiuser environment?","Because transactions lock tables on which they operate, and changes made are not visible to users until a commit or rollback ends the transaction.","01J06DXWV47W96JXQ8P00BR858",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"600fb9cc-6f9c-4098-adf4-66b3c4f27e57","fc180059.DataSyspl.SG.060",60,"fc180059.DataSyspl.SG.060.xml",coursewide,,,SYBEX,"What is the name of the principle that ensures data safety, consistency, and reliability?","The ACID principle.","01J06DXX3ZZJF8RR928YXWM016",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"bebdc31d-5076-4efa-b404-c37934970fda","fc180059.DataSyspl.SG.061",61,"fc180059.DataSyspl.SG.061.xml",coursewide,,,SYBEX,"What does ACID stand for?","Atomicity, consistency, isolation, and durability.","01J06DXXBJBAQZQ8H3JPW8AARS",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"4527f5f9-b006-4830-afb4-3fd308332a1b","fc180059.DataSyspl.SG.062",62,"fc180059.DataSyspl.SG.062.xml",coursewide,,,SYBEX,"Ensuring the uniqueness of primary key is an example of which ACID principle?",Consistency.,"01J06DXXKQQVKW57RJ52Z4RXT2",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"e1eb838f-a032-4994-a935-1101064f8f30","fc180059.DataSyspl.SG.063",63,"fc180059.DataSyspl.SG.063.xml",coursewide,,,SYBEX,"Which ACID principle ensures that changes made by one transaction are not visible to other transactions until the current transaction either commits or rolls back?",Isolation.,"01J06DXXW0DK4RT5BT3011YEM5",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"2679ed17-2e41-4610-a9f7-70df2499fc94","fc180059.DataSyspl.SG.064",64,"fc180059.DataSyspl.SG.064.xml",coursewide,,,SYBEX,"What is a great benefit of using ANSI SQL?","ANSI SQL is portable across different relational database management system platforms.","01J06DXY2E45EC10H6V3ANAYPW",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"83cfb294-8bc1-4538-8442-2261c367d885","fc180059.DataSyspl.SG.065",65,"fc180059.DataSyspl.SG.065.xml",coursewide,,,SYBEX,"Which two functions does programming with SQL allow you to perform?","Bulk administrative tasks and encapsulating business logic.","01J06DXYAH507S7F9YG56XP9DE",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"8b57751e-b519-478e-ac99-4da9d671427c","fc180059.DataSyspl.SG.066",66,"fc180059.DataSyspl.SG.066.xml",coursewide,,,SYBEX,"What database object executes SQL automatically every time the underlying data changes before or after a pending data change, such as inserting, updating, or deleting data in a table, takes place?","A trigger.","01J06DXYJF9EYBNKH62RJHRDVD",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"cfa095bb-1a96-4657-af5b-aa694dbdd09f","fc180059.DataSyspl.SG.067",67,"fc180059.DataSyspl.SG.067.xml",coursewide,,,SYBEX,"What term describes a database object that contains a pre&hyphen;compiled subroutine stored within a SQL database?","Stored procedure.","01J06DXYSY7A0J4FR54QWFZTW6",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"665edf75-8cc3-4d39-b27e-b1f4bd14b4b0","fc180059.DataSyspl.SG.068",68,"fc180059.DataSyspl.SG.068.xml",coursewide,,,SYBEX,"What makes stored procedures an attractive option for implementing business logic within a relational database?","Flow control and set&hyphen;based operations included in programmatic SQL.","01J06DXZ5X6TTNN2XM5VX7D9CG",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"41962a5a-6bca-4c75-942c-9e8392a07f82","fc180059.DataSyspl.SG.069",69,"fc180059.DataSyspl.SG.069.xml",coursewide,,,SYBEX,"What term describes a pre&hyphen;compiled set of SQL statements that returns a single value after performing a specific task or computation?","A function.","01J06DXZWBBAP6MNVQSPSJEWVW",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"62739c56-8539-4b90-8207-6d1bc257bc1d","fc180059.DataSyspl.SG.070",70,"fc180059.DataSyspl.SG.070.xml",coursewide,,,SYBEX,"Inside which SQL statement and SQL clause can a SQL function be used?","A SQL function can be used inside a SELECT statement and a WHERE clause.","01J06DY03W0CFFXS3C25KXR5DC",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"6f523332-f012-4dd1-88cc-df76cf87b989","fc180059.DataSyspl.SG.071",71,"fc180059.DataSyspl.SG.071.xml",coursewide,,,SYBEX,"What are four examples of aggregation functions in SQL?","COUNT, SUM, MIN, MAX, and AVG.","01J06DY0SWZN883WDEYP1K48WB",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"2c31f139-e5da-49ae-ab2f-b6561dbae41f","fc180059.DataSyspl.SG.072",72,"fc180059.DataSyspl.SG.072.xml",coursewide,,,SYBEX,"What term describes a read&hyphen;only result set of a SELECT statement as a virtual table?","A view.","01J06DY10VC8CEZEQPCSGN29KS",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"4f1c84f8-811f-455d-a303-091c6c80e11d","fc180059.DataSyspl.SG.073",73,"fc180059.DataSyspl.SG.073.xml",coursewide,,,SYBEX,"What is accomplished by suppressing sensitive information using a view in SQL?","Enforcing data access restrictions and improving data security.","01J06DY1AFXVFYJ2N409DV9ST7",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"b4233cbc-03bc-4be3-9830-752ab369113f","fc180059.DataSyspl.SG.074",74,"fc180059.DataSyspl.SG.074.xml",coursewide,,,SYBEX,"What is the difference between a view and a materialized view in a SQL?","A view is executed before a query and contains any changes to the underlying table, while a materialized view stores the result of a query in a static physical table improving query performance while introducing a data freshness issue which can be addressed through automatic refreshes.","01J06DY1JJXKEQA4DMH47KJH2S",
"4214ea84-223f-4bc5-833c-0c1fc854b452",PROD,"204c68a8-82b9-4737-923f-17af222e3fc4","fc180059.DataSyspl.SG.075",75,"fc180059.DataSyspl.SG.075.xml",coursewide,,,SYBEX,"What is the primary objective of monitoring and reporting in the realm of database management?","The primary objective of monitoring and reporting is to maintain a consistent, high&hyphen;quality user experience by ensuring the database performs well, is reliable, and is secure.","01J06DY1SMH04WABKPPH1WYG7Y",
