productID,env,id,title,order,href,placementType,topic,topicOrder,type,frontText,backText,responseID,errors
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224403,204113 RELE FD5E_fc_037,37,QUE_224403.xml,topic,Flashcards,1,DUMMIES,assignment,In contract terms someone else (the assignee) takes over the obligations and responsibilities of one of the parties to the contract.,01HZH3KFDCENTAG86XJGHD2162,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224404,724858 RELE FD4E_fc_038,38,QUE_224404.xml,topic,Flashcards,1,DUMMIES,associate broker,"a person who holds a broker&rsquo;s license and who has a status similar to that of a salesperson, in that the associate broker is allowed to perform certain real estate activities, but only under the supervision of a real estate broker",01HZH3KFKD9RCP64PA9D545W29,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224405,724858 RELE FD4E_fc_039,39,QUE_224405.xml,topic,Flashcards,1,DUMMIES,attorney&rsquo;s opinion of title,a report prepared by an attorney after examining the abstract of title,01HZH3KFS6Q67EKP7W3FEFDW9H,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224406,724858 RELE FD4E_fc_040,40,QUE_224406.xml,topic,Flashcards,1,DUMMIES,avulsion,the sudden loss of land due to natural forces,01HZH3KG0A99MMP5W3X7R50CRE,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224407,724858 RELE FD4E_fc_041,41,QUE_224407.xml,topic,Flashcards,1,DUMMIES,balance,the economic influence on value that states that a relationship exists between the value of land and the value of the buildings on the land,01HZH3KG9BNRBQ0N8X15JVTND4,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224408,724858 RELE FD4E_fc_042,42,QUE_224408.xml,topic,Flashcards,1,DUMMIES,balloon payment,the amount remaining to be paid in a single payment at the end of a partially amortized loan,01HZH3KGF4Z03NPRZWTA6JXQ45,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224409,724858 RELE FD4E_fc_043,43,QUE_224409.xml,topic,Flashcards,1,DUMMIES,bargain and sale deed,"a deed that provides no warranties unless specifically inserted, in which case it is referred to as a bargain and sale deed with covenant against grantor&rsquo;s acts. Title by the grantor is implied.",01HZH3KGN39NE23HFB2YTFTXME,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224410,724858 RELE FD4E_fc_044,44,QUE_224410.xml,topic,Flashcards,1,DUMMIES,basis,"the initial price paid for a property. Once capital improvements are added and depreciation (cost recovery) is subtracted, it becomes the adjusted basis.",01HZH3KGTXCZ00Z5QKFEQXGPNW,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224411,724858 RELE FD4E_fc_045,45,QUE_224411.xml,topic,Flashcards,1,DUMMIES,benchmarks,permanent markers established by the federal government to be used as reference points to aid surveyors in their work,01HZH3KH0QWCMH68NAAK12SWYT,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224412,724858 RELE FD4E_fc_046,46,QUE_224412.xml,topic,Flashcards,1,DUMMIES,beneficiary,"in a trust arrangement, the person on behalf of whom a property is administered by a trustee. In a mortgage loan situation, the lender who will receive the deed from the trustee in the event of a default.",01HZH3KH6KSV1BE9QMEEFG3Z0H,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224413,724858 RELE FD4E_fc_047,47,QUE_224413.xml,topic,Flashcards,1,DUMMIES,bilateral contract,"an agreement in which two parties each agree to do something, in effect exchanging promises",01HZH3KHCDRW31A4N40B0MMGYX,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224414,724858 RELE FD4E_fc_048,48,QUE_224414.xml,topic,Flashcards,1,DUMMIES,binder,an agreement in writing signifying the intention of the parties to move forward with the sale and containing the basic terms of the agreement,01HZH3KHJ9T5TZZ8FPZEFTR5S6,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224415,724858 RELE FD4E_fc_049,49,QUE_224415.xml,topic,Flashcards,1,DUMMIES,blanket mortgage,a mortgage loan used to cover more than one piece of property. This is sometimes used to buy multiple lots in a subdivision.,01HZH3KHR9EXE8A88JK9DGFH75,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224416,724858 RELE FD4E_fc_050,50,QUE_224416.xml,topic,Flashcards,1,DUMMIES,boot,the additional cash or a thing of value other than real property paid to either party in a tax deferred exchange that will be taxed at the time of the exchange. This is taxable to the person receiving it.,01HZH3KHY6V50T6RZMCEB49DSV,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_225304,204113 RELE FD5E_fc_051,51,QUE_225304.xml,topic,Flashcards,1,DUMMIES,blockbusting,The illegal act of encouraging people to sell their homes because of the fear that property values will decline due to the entry into the neighborhood of a certain group of people. ,01HZH3KJ59D3EAN1CRBV5KFZR1,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224417,724858 RELE FD4E_fc_051,52,QUE_224417.xml,topic,Flashcards,1,DUMMIES,breach of contract,a situation where one party but not the other refuses to fulfill its obligations under a contract,01HZH3KJB1ADRMR0G91JGMY4SG,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224418,724858 RELE FD4E_fc_052,53,QUE_224418.xml,topic,Flashcards,1,DUMMIES,break-even point,the point (dollar amount) in a percentage lease where the override percentage begins to be calculated,01HZH3KJGZYTMR59HVXXG412E9,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224419,204113 RELE FD5E_fc_054,54,QUE_224419.xml,topic,Flashcards,1,DUMMIES,broker,"A person, licensed by the state, who is permitted to perform certain listed activities related to real estate transactions. A broker's license is required in order to perform these activities for another person for a fee. An individual may always perform these same activities on their own behalf without a license.",01HZH3KJPT2Z1PD2GD48KTFB0V,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224420,724858 RELE FD4E_fc_054,55,QUE_224420.xml,topic,Flashcards,1,DUMMIES,brownfield,"a former industrial, factory, manufacturing, or storage site that may have environmentally hazardous waste on or under it from previous use",01HZH3KJWKVFEX7C8W0TE35Z86,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224421,724858 RELE FD4E_fc_055,56,QUE_224421.xml,topic,Flashcards,1,DUMMIES,building code,"a regulation that establishes minimum standards for construction, electrical, and plumbing work",01HZH3KK2A0MJ4X45N93CDJ15T,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224422,724858 RELE FD4E_fc_056,57,QUE_224422.xml,topic,Flashcards,1,DUMMIES,building permit,a permit that is usually issued by the local government in accordance with the building code allowing construction of a project to proceed,01HZH3KK85ETS3M8GTAZBBNHR4,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224423,724858 RELE FD4E_fc_057,58,QUE_224423.xml,topic,Flashcards,1,DUMMIES,building related illness (BRI),a general term used to describe various health issues related to the indoor air quality of a building,01HZH3KKDXG6XPBV36YKXWH1RQ,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224424,724858 RELE FD4E_fc_058,59,QUE_224424.xml,topic,Flashcards,1,DUMMIES,bundle of rights,"the theory of ownership of land that incorporates the idea that various rights in the land can be separated, such as separating ownership and possession, by leasing the property",01HZH3KKKXWZQ4V872ANTHF6R6,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224425,724858 RELE FD4E_fc_059,60,QUE_224425.xml,topic,Flashcards,1,DUMMIES,buydown,pre-paid interest that is paid at the beginning of a mortgage loan in order to lower the interest rate on the periodic payments,01HZH3KKT4Y9JF0F6Q0FKW807Q,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224426,204113 RELE FD5E_fc_061,61,QUE_224426.xml,topic,Flashcards,1,DUMMIES,buyer agency,The establishment of an agency relationship that allows the buyer to be represented by their own broker.,01HZH3KKZWP0QY1ZX2E8FPTAXQ,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224427,724858 RELE FD4E_fc_061,62,QUE_224427.xml,topic,Flashcards,1,DUMMIES,buyer default,a situation where the buyer in a real estate contract refuses to proceed with the purchase of a property,01HZH3KM5JFRAZWKXHH82504S8,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224428,724858 RELE FD4E_fc_062,63,QUE_224428.xml,topic,Flashcards,1,DUMMIES,capital facilities,major municipally owned buildings and facilities within a community,01HZH3KMEWK2RNAR805XZM5915,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224429,724858 RELE FD4E_fc_063,64,QUE_224429.xml,topic,Flashcards,1,DUMMIES,capital gain,the profit realized from the sale of a property for more than was paid for it,01HZH3KMNS88KH0P4BRT3BBEK4,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224430,724858 RELE FD4E_fc_064,65,QUE_224430.xml,topic,Flashcards,1,DUMMIES,capital improvement,"a permanent improvement that usually adds value to the property, such as a new roof",01HZH3KMVF3EPM5GPBGWSCR4SH,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224431,724858 RELE FD4E_fc_065,66,QUE_224431.xml,topic,Flashcards,1,DUMMIES,capitalization rate,"similar to a rate of return, the amount of income an investor hopes to receive from an investment as a percentage of the value of the investment. In the income capitalization approach to value, it&rsquo;s used to convert a stated amount of income into the value of the investment.",01HZH3KN19HGGBVS8R3J8M7VXP,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224432,724858 RELE FD4E_fc_066,67,QUE_224432.xml,topic,Flashcards,1,DUMMIES,carbon monoxide,"a potentially deadly gas that occurs naturally in the burning of oil, gas, or other fuels",01HZH3KN72SM1VVPMP1SCWFQAE,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224433,724858 RELE FD4E_fc_067,68,QUE_224433.xml,topic,Flashcards,1,DUMMIES,cash flow after taxes,the amount of money left for the year from a property investment after all expenses including the mortgage and income taxes are paid,01HZH3KNDSWJECBZEV1C2XP37J,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224434,724858 RELE FD4E_fc_068,69,QUE_224434.xml,topic,Flashcards,1,DUMMIES,cash flow before taxes,the amount of money left for the year from a property investment after all expenses including the mortgage are paid but before income taxes are paid,01HZH3KNKR1V4V29RRQJECJX0V,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224435,724858 RELE FD4E_fc_069,70,QUE_224435.xml,topic,Flashcards,1,DUMMIES,casualty insurance,"insurance that covers losses caused by theft, vandalism, and burglary",01HZH3KNSS29TKJAYWH9C1CDJZ,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224436,724858 RELE FD4E_fc_070,71,QUE_224436.xml,topic,Flashcards,1,DUMMIES,certificate of occupancy,a document issued by the local government at the end of a project certifying that the building has been completed according to approved plans (building permit) and is ready for occupancy,01HZH3KNZJGWMNYG75ZJMF0GWG,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224437,724858 RELE FD4E_fc_071,72,QUE_224437.xml,topic,Flashcards,1,DUMMIES,certificate of title,an opinion about the validity of the title without a guarantee of title,01HZH3KP5FMXXPM2WKY15V43R4,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224438,724858 RELE FD4E_fc_072,73,QUE_224438.xml,topic,Flashcards,1,DUMMIES,change,"the economic influence on value that states that nothing remains the same due to physical, governmental, economic, and social changes that affect property value",01HZH3KPB8N3TZ7FCHCW8HNCSW,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224439,724858 RELE FD4E_fc_073,74,QUE_224439.xml,topic,Flashcards,1,DUMMIES,chlorofluorocarbons (CFCs),gases previously used in aerosol cans and refrigeration equipment thought to damage the earth&rsquo;s ozone layer,01HZH3KPH6D94YG1R9CDFJCFKT,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224440,724858 RELE FD4E_fc_074,75,QUE_224440.xml,topic,Flashcards,1,DUMMIES,Civil Rights Act of 1866,"a federal law that prohibits discrimination in the purchase, sale, leasing, or conveyance of real and personal property on the basis of race or color. This law is important because unlike future laws, there are no exceptions.",01HZH3KPQ3M5C4BQVMSVM6KS3N,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224441,724858 RELE FD4E_fc_075,76,QUE_224441.xml,topic,Flashcards,1,DUMMIES,client,the person you represent as an agent,01HZH3KPWPYN8N9980G5QN9K47,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224442,724858 RELE FD4E_fc_076,77,QUE_224442.xml,topic,Flashcards,1,DUMMIES,closing in escrow,the process of closing a real estate transaction that takes place through a third party who gathers all the paperwork and funds and distributes them to the proper parties,01HZH3KQ3S3FFP2B3PHZ6QQFT2,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224443,724858 RELE FD4E_fc_077,78,QUE_224443.xml,topic,Flashcards,1,DUMMIES,cluster zoning,"a regulation that permits the same number of lots in a subdivision as regular zoning would allow, but permits them to be grouped together on smaller lots",01HZH3KQBRSQNH3KNEV2ZF7CRS,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224444,724858 RELE FD4E_fc_078,79,QUE_224444.xml,topic,Flashcards,1,DUMMIES,co-insurance,the situation where the owner of a property takes on part of the risk by self-insuring for a portion of the loss,01HZH3KQHVGXH00JQYN221KRDW,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224445,724858 RELE FD4E_fc_079,80,QUE_224445.xml,topic,Flashcards,1,DUMMIES,co-ownership,a situation where more than one person owns the same piece of real estate,01HZH3KQQBGE8C7CZH4M53G5FE,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224446,724858 RELE FD4E_fc_080,81,QUE_224446.xml,topic,Flashcards,1,DUMMIES,codicil,an addition or change to an existing will made by the person for whom the will is written,01HZH3KQX46P6TZ98R42SGGA9Q,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224447,724858 RELE FD4E_fc_081,82,QUE_224447.xml,topic,Flashcards,1,DUMMIES,collateral,something of value that is used as security for a loan,01HZH3KR2P20Y4W2GQVBEXB8BM,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224448,724858 RELE FD4E_fc_082,83,QUE_224448.xml,topic,Flashcards,1,DUMMIES,combination trust,a real estate investment trust (REIT) that invests shareholders&rsquo; money in property equities and mortgage loans,01HZH3KR9JGX0VRJP09NCE9S6F,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224449,724858 RELE FD4E_fc_083,84,QUE_224449.xml,topic,Flashcards,1,DUMMIES,commingling,"combining a client&rsquo;s funds with your own business funds. This is usually considered to be some type of violation, even if the money is accounted for.",01HZH3KRF2ZMNRSM5SJ43E3PZ5,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224450,724858 RELE FD4E_fc_084,85,QUE_224450.xml,topic,Flashcards,1,DUMMIES,community property,a legal life estate in which the spouse is entitled to a one-half interest in real property acquired during the marriage,01HZH3KRMHCVFVQK5XQEX2TQ58,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224451,724858 RELE FD4E_fc_085,86,QUE_224451.xml,topic,Flashcards,1,DUMMIES,Community Reinvestment Act,a federal law requiring banks to reinvest in their service area by making mortgage and other types of loans available,01HZH3KRT4MC7MM4A195VN8FRR,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224452,724858 RELE FD4E_fc_086,87,QUE_224452.xml,topic,Flashcards,1,DUMMIES,comparable,"a property that has recently been sold that is very similar to the property being appraised (subject property). Based on the principle of substitution, the comparable is a good indicator of the value of the subject property.",01HZH3KRZP0CWQQ1VJDJD7V4TY,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224453,724858 RELE FD4E_fc_087,88,QUE_224453.xml,topic,Flashcards,1,DUMMIES,compensatory damages,moneys that may be paid in a default situation where one party (may be the buyer or seller) sues the other party for money they believe they have lost as a result of the default by the other party,01HZH3KS574AC36AMBG3NN9B5H,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224454,724858 RELE FD4E_fc_088,89,QUE_224454.xml,topic,Flashcards,1,DUMMIES,competition,the economic influence on value that states that the supply side (builders and developers) will attempt to meet the demand side (buyers and renters) until the demand has been satisfied,01HZH3KSRYF78CCW8Z5MZ2VQ6X,
d8f837b1-fde2-46e1-b358-4940cf8f137c,PROD,QUE_224455,724858 RELE FD4E_fc_089,90,QUE_224455.xml,topic,Flashcards,1,DUMMIES,"Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA) of 1980","federal legislation designed to identify sites of environmental pollution and provide funds, called the Superfund, for cleanup",01HZH3KSYXZN0CMYM549VC6SG0,
