productID,env,id,title,order,href,placementType,topic,topicOrder,type,frontText,backText,responseID,errors
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"e6ba7023-b19c-4116-87f7-4140834f7e3a","fc235636.AWS.CCP.SG2E.011",11,"fc235636.AWS.CCP.SG2E.011.xml",coursewide,,,SYBEX,"Which AWS service lets you consolidate the billing and administration of multiple AWS accounts?","AWS Organizations","01J05XRX5QCBXFCGQBKY5V217E",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"81bc7260-bfd4-4729-80a4-77e3017270d7","fc235636.AWS.CCP.SG2E.012",12,"fc235636.AWS.CCP.SG2E.012.xml",coursewide,,,SYBEX,"True/False: AWS services can be consumed by customers at any rate and volume.","False. There are default limits to the volume of service resources consumed by customers.","01J05XRXC7TM0B5D613G5BGKNB",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"36030e21-476c-47fd-96f9-1386f3d60d67","fc235636.AWS.CCP.SG2E.013",13,"fc235636.AWS.CCP.SG2E.013.xml",coursewide,,,SYBEX,"You can set up alerts that will trigger notifications when your monthly AWS costs approach a preset amount using which service?","AWS Budgets","01J05XRXJECBVEJ316BG1AHSDM",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"aac311ca-51d4-4dca-ad6e-35d9d24c0bdd","fc235636.AWS.CCP.SG2E.014",14,"fc235636.AWS.CCP.SG2E.014.xml",coursewide,,,SYBEX,"You can closely analyze the way your account resources are being consumed and how much they're costing by using which AWS service?","AWS Cost and Usage Reports","01J05XRXRWPWVF5CPWH4AK4S8C",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"52b788db-de7a-4906-a3f4-16fff00b86f9","fc235636.AWS.CCP.SG2E.015",15,"fc235636.AWS.CCP.SG2E.015.xml",coursewide,,,SYBEX,"What is the best source of accurate, up‐to‐date information on the costs of AWS services?","Amazon's online documentation, where the URL will usually follow this format: <span semantics=""computerUserInput""><span cssStyle=""text-decoration:underline"">aws.amazon.com/˂</span><i>service‐name</i><span cssStyle=""text-decoration:underline"">˃/pricing/</span></span>","01J05XRXZ2YBVRKMXYW153ZXGP",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"1b258a1c-bd93-45e8-ad13-21f89cec7392","fc235636.AWS.CCP.SG2E.016",16,"fc235636.AWS.CCP.SG2E.016.xml",coursewide,,,SYBEX,"What benefits does the AWS Free Tier offer?","Free access to lightweight versions of many core services","01J05XRY67Y1EGQTBC6M3CCCBR",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"7612cb39-5343-4351-81b6-9f23758911e6","fc235636.AWS.CCP.SG2E.017",17,"fc235636.AWS.CCP.SG2E.017.xml",coursewide,,,SYBEX,"Which AWS service identifies insecure, inefficient, or wasteful configurations on your account?","AWS Trusted Advisor","01J05XRYCRRM1F9K908TMTK6G8",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"d5f4e926-86b4-416f-a17c-a9628baf48a6","fc235636.AWS.CCP.SG2E.018",18,"fc235636.AWS.CCP.SG2E.018.xml",coursewide,,,SYBEX,"Which AWS support plans include access to the full range of Trusted Advisor checks?","Accounts with either Business‐ or Enterprise‐level support subscriptions","01J05XRYJW6S9Y549SY5QNNS8M",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"09882622-38f8-403c-aa7d-57e58efc6196","fc235636.AWS.CCP.SG2E.019",19,"fc235636.AWS.CCP.SG2E.019.xml",coursewide,,,SYBEX,"What is the minimum monthly charge for the Enterprise support plan?","$15,000","01J05XRYRXBN2NGQDBK0DA8MS6",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"4c6272b8-bc9a-4121-ae97-04591647596c","fc235636.AWS.CCP.SG2E.020",20,"fc235636.AWS.CCP.SG2E.020.xml",coursewide,,,SYBEX,"How much does it cost per month for accounts subscribed to the Basic support plan?","The Basic plan is free.","01J05XRYZ0C0D6M720BFX4ES63",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"c7bfa715-20d7-47d4-88fb-125d5a7ab17b","fc235636.AWS.CCP.SG2E.021",21,"fc235636.AWS.CCP.SG2E.021.xml",coursewide,,,SYBEX,"How much would Business support cost for an account that consumed $60,000 dollars in a given month?","$4,500 (10 percent of $10,000 + 7 percent of $50,000)","01J05XRZ5AR1Y548XDPFJVSGXX",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"f3add570-0abf-417a-bd34-abe661f97a27","fc235636.AWS.CCP.SG2E.022",22,"fc235636.AWS.CCP.SG2E.022.xml",coursewide,,,SYBEX,"Which AWS documentation resources should you consult for in‐depth architectural and design guidance?","AWS white papers","01J05XRZB8AXNAGYFQ38N5X7MA",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"e7dc144e-11e5-4a48-a221-d81c73f8e4e2","fc235636.AWS.CCP.SG2E.023",23,"fc235636.AWS.CCP.SG2E.023.xml",coursewide,,,SYBEX,"Which of these is not a category of checks offered by AWS Trusted Advisor: Cost Optimization, Performance, Security, Fault Tolerance, or Connectivity?",Connectivity,"01J05XRZHB0VF6CG9YY42JKEBE",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"08209181-df61-467f-8120-58d45a20b06a","fc235636.AWS.CCP.SG2E.024",24,"fc235636.AWS.CCP.SG2E.024.xml",coursewide,,,SYBEX,"True/False: AWS Trusted Advisor will, if you consent, fix the account configuration problems it finds.",False,"01J05XRZQC5A7H4V1CVVJ6MFPJ",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"ea72fcba-022d-43af-808b-8b6ae8ed7937","fc235636.AWS.CCP.SG2E.025",25,"fc235636.AWS.CCP.SG2E.025.xml",coursewide,,,SYBEX,"According to the AWS Shared Responsibility Model, would AWS be required to reimburse the costs incurred when a hosted software application was hacked by criminals and disabled?","No. Customers are responsible for the security and maintenance of their applications.","01J05XRZXCKEP9Q2E4H3JA2S08",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"aef4db5d-01e3-40ba-9ab1-4d98f6fab7f0","fc235636.AWS.CCP.SG2E.026",26,"fc235636.AWS.CCP.SG2E.026.xml",coursewide,,,SYBEX,"According to the AWS Shared Responsibility Model, would AWS be responsible for the loss of S3‐hosted data due to hardware failures?",Yes,"01J05XS047ZHDXDW9991WP404Y",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"edb48948-0e92-46ba-9980-a998018c20ca","fc235636.AWS.CCP.SG2E.027",27,"fc235636.AWS.CCP.SG2E.027.xml",coursewide,,,SYBEX,"According to the AWS Shared Responsibility Model, would AWS be responsible for the loss of S3‐hosted data if it was accidentally deleted?",No,"01J05XS0BW7MN9D7XED5MWBPG7",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"303278b1-2d2f-49d1-9ab7-a31e814058e6","fc235636.AWS.CCP.SG2E.028",28,"fc235636.AWS.CCP.SG2E.028.xml",coursewide,,,SYBEX,"True/False: Route 53 is a global service.",True,"01J05XS0J6R2XMC73HSE9PWAAV",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"9271aeef-f625-440c-b58e-86897baa569d","fc235636.AWS.CCP.SG2E.029",29,"fc235636.AWS.CCP.SG2E.029.xml",coursewide,,,SYBEX,"You know you've got an EC2 instance running, but it doesn't show up in the AWS Management Console on the EC2 page. What could the problem be?","The region currently selected in the console is not the same region where your instance is running.","01J05XS0V20A6A7S3FTFQ44CGH",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"690ecb7d-8df2-4b40-9074-6cd0e845dfbe","fc235636.AWS.CCP.SG2E.030",30,"fc235636.AWS.CCP.SG2E.030.xml",coursewide,,,SYBEX,"True/False: An availability zone is two or more physical data centers located within a single geographic region.",True,"01J05XS15C7S27MT9WVP21DE5V",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"1385c265-24bc-494c-91ed-076b461140a8","fc235636.AWS.CCP.SG2E.031",31,"fc235636.AWS.CCP.SG2E.031.xml",coursewide,,,SYBEX,"True/False: An AWS region consists of two or more availability zones that connect to each other over the public Internet.","False. AZs within a single region are connected directly over a low‐latency network.","01J05XS1FFK9FAS1VVZ6CNCX68",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"29325e39-b1bb-41ec-855b-ecea4f13f800","fc235636.AWS.CCP.SG2E.032",32,"fc235636.AWS.CCP.SG2E.032.xml",coursewide,,,SYBEX,"True/False: The current health status of AWS services is kept secret to prevent malicious activity.","False. You can always check the status of services on the AWS Service Health Dashboard.","01J05XS1NPANAH8WRPNKKZJX06",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"1f9f6c4d-f4e9-4ce2-8f6d-b3d4375b2368","fc235636.AWS.CCP.SG2E.033",33,"fc235636.AWS.CCP.SG2E.033.xml",coursewide,,,SYBEX,"Where can you find authoritative information on the ways AWS infrastructure is compliant with various industry and regulatory standards?","AWS Artifact","01J05XS1VW2EF5GWDPS263PK7C",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"d06a1e67-d5ba-4482-99f5-f20fb4b27540","fc235636.AWS.CCP.SG2E.034",34,"fc235636.AWS.CCP.SG2E.034.xml",coursewide,,,SYBEX,"How does AWS describe the integration of third‐party authentication services with IAM authorization tools?","Federation (Identity Providers)","01J05XS2216ZY2J01ERE9TFDF3",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"cb8ec561-2f59-4405-92d3-e46580497409","fc235636.AWS.CCP.SG2E.035",35,"fc235636.AWS.CCP.SG2E.035.xml",coursewide,,,SYBEX,"What type of IAM entity is assumed by processes (rather than people) to gain authorized access to AWS resources?",Role,"01J05XS280HZBZMJ60RYF5THS1",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"5942a397-ad99-4897-8cfb-2637f253ce8c","fc235636.AWS.CCP.SG2E.036",36,"fc235636.AWS.CCP.SG2E.036.xml",coursewide,,,SYBEX,"How can you simplify the long‐term administration of permissions for an AWS account with many users?","Assign your users to groups so you only need to edit group permissions.","01J05XS2FZQWHNJ7RN3KJPH44B",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"49f28474-5d30-4514-bd5a-fb6401b8719b","fc235636.AWS.CCP.SG2E.037",37,"fc235636.AWS.CCP.SG2E.037.xml",coursewide,,,SYBEX,"What AWS service automates the administration of encryption for your AWS resources?","AWS Key Management Service","01J05XS2P34PGE67YAEV8JK48H",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"1f253e95-9810-4451-b34f-14da82ff271a","fc235636.AWS.CCP.SG2E.038",38,"fc235636.AWS.CCP.SG2E.038.xml",coursewide,,,SYBEX,"True/False: You should do most of your AWS administration using the root user you were given when you created the account.",False,"01J05XS2W6A4380T3HGVQPWY6F",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"902c2610-4be6-439d-8d4e-41a663704908","fc235636.AWS.CCP.SG2E.039",39,"fc235636.AWS.CCP.SG2E.039.xml",coursewide,,,SYBEX,"Which AWS Dashboard do you use to create and manage access keys so you can administer your resources remotely?","The Security Credentials Dashboard","01J05XS329GVMY66JQC0RB72HK",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"e8b49a31-5afd-4e30-b641-517c2d83ecb2","fc235636.AWS.CCP.SG2E.040",40,"fc235636.AWS.CCP.SG2E.040.xml",coursewide,,,SYBEX,"What can you enable to enhance the security of the ways your users log in to your AWS account?","Multifactor authentication (MFA)","01J05XS38N6N39ZA9HVXJCZ5H6",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"47a54e31-10af-4e43-9ac3-3f11f3017b74","fc235636.AWS.CCP.SG2E.041",41,"fc235636.AWS.CCP.SG2E.041.xml",coursewide,,,SYBEX,"What is an effective way to ensure that the resources running in a busy AWS account are easy to identify and administer?","Apply resource tags consistently.","01J05XS3EZ1TEGVPRMPWSHRTCS",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"8aa1e408-0f0f-40f0-9c7b-8a81deb04264","fc235636.AWS.CCP.SG2E.042",42,"fc235636.AWS.CCP.SG2E.042.xml",coursewide,,,SYBEX,"What tool would an admin use to administer AWS resources from a PC or laptop if automation and efficiency are critical?","The AWS CLI","01J05XS3N8NTXGZ7M6SQS5FP82",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"55c58fc1-942e-4ba8-a4a6-4ec4519e7eeb","fc235636.AWS.CCP.SG2E.043",43,"fc235636.AWS.CCP.SG2E.043.xml",coursewide,,,SYBEX,"What tools does AWS provide to make it easier to write code for cloud‐based applications?","Software development kits (SDKs)","01J05XS3VCRPYCW60KR5XY6TKE",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"2d09e123-d11b-4c6a-8df4-cd5bd6af2b4e","fc235636.AWS.CCP.SG2E.044",44,"fc235636.AWS.CCP.SG2E.044.xml",coursewide,,,SYBEX,"How can you organize multiple related running resources into a single custom dashboard within the Management Console to make it easier to visualize and access important resources?","Using resource groups (through AWS Systems Manager)","01J05XS41H55PJZC027Z3AB0GZ",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"1eaaafdf-a366-40f3-81fd-67a4ee64b7be","fc235636.AWS.CCP.SG2E.045",45,"fc235636.AWS.CCP.SG2E.045.xml",coursewide,,,SYBEX,"What's the best AWS service to use to closely monitor account activity?","AWS CloudTrail","01J05XS47PKE7X6TYVDBBBQ7RM",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"6293f89b-54b0-4b96-b944-c21b3e0358d5","fc235636.AWS.CCP.SG2E.046",46,"fc235636.AWS.CCP.SG2E.046.xml",coursewide,,,SYBEX,"What's the best AWS service to use to closely monitor the health and behavior of your cloud‐based applications?","AWS CloudWatch","01J05XS4DTBW5ESN95DEVQXWPS",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"6dfc37fb-f091-4491-ac76-29b837ec0a5a","fc235636.AWS.CCP.SG2E.047",47,"fc235636.AWS.CCP.SG2E.047.xml",coursewide,,,SYBEX,"Which AWS service lets you organize, visualize, and manage your account costs?","AWS Cost Explorer","01J05XS4N7FBCRXAMW3GP0Y48F",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"c8521444-8ede-4e69-8af9-43eaa1f8cda6","fc235636.AWS.CCP.SG2E.048",48,"fc235636.AWS.CCP.SG2E.048.xml",coursewide,,,SYBEX,"True/False: You can use the AWS Console Mobile Application to manage Simple Storage Service (S3) buckets.",True,"01J05XS50ZTQ12VPPHSHE415EX",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"7ea2698c-c8c5-4624-abab-b80fe7a44431","fc235636.AWS.CCP.SG2E.049",49,"fc235636.AWS.CCP.SG2E.049.xml",coursewide,,,SYBEX,"How does AWS describe the templates you select to launch predefined operating system and software stacks as the base for your EC2 instances?","Amazon Machine Images (AMIs)","01J05XS5719H4X0H0031E1Y0MY",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"612d7be0-9b8e-4680-a96c-c485e825b149","fc235636.AWS.CCP.SG2E.050",50,"fc235636.AWS.CCP.SG2E.050.xml",coursewide,,,SYBEX,"What's the most cost‐effective way to run an EC2 instance that needs to be available 24/7 for the foreseeable future?","Purchase an EC2 reserved instance.","01J05XS5DG67HMEG2T31CSW8BS",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"80637f24-2fac-419a-be0f-6b534843066b","fc235636.AWS.CCP.SG2E.051",51,"fc235636.AWS.CCP.SG2E.051.xml",coursewide,,,SYBEX,"What's the most cost‐effective way to run an EC2 instance that needs to run for only a few hours for each weekday?","Run an on‐demand EC2 instance only when necessary.","01J05XS5KKYAMDVHV45NZCZ0WB",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"30b2430d-a662-48ae-a96e-c9c999ee357a","fc235636.AWS.CCP.SG2E.052",52,"fc235636.AWS.CCP.SG2E.052.xml",coursewide,,,SYBEX,"Which AWS service offers you access to EC2 infrastructure but takes care of the provisioning invisibly, leaving you responsible only for your application code?","Elastic Beanstalk","01J05XS5SQBBT0B470QB6H1NSW",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"c8f7c58d-75b4-4779-a842-11ac7c2bc316","fc235636.AWS.CCP.SG2E.053",53,"fc235636.AWS.CCP.SG2E.053.xml",coursewide,,,SYBEX,"You want your EC2 instance to run on a data volume whose contents won't be lost should you stop your instance. What kind of data volume should you choose?","An Elastic Block Store (EBS) volume","01J05XS5ZWXWQWBWW5EANWFH3Z",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"479aaae6-cd9c-4963-970c-712781e0f734","fc235636.AWS.CCP.SG2E.054",54,"fc235636.AWS.CCP.SG2E.054.xml",coursewide,,,SYBEX,"Some EC2 instance types come with data volumes that are physically connected to the instance's physical host. What are these volumes called?","EC2 instance store volumes","01J05XS66CX34Q8SZ93MBQKZSK",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"7621b37f-6eb0-4447-861b-21095f9fc6fd","fc235636.AWS.CCP.SG2E.055",55,"fc235636.AWS.CCP.SG2E.055.xml",coursewide,,,SYBEX,"When you're provisioning an EC2 instance, which parameter controls the hardware features your instance will be given?","Instance type","01J05XS6CFNAJXA0Q6M96HDDMQ",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"8da72c7c-d675-4b1e-8fa0-6b9c694a37c9","fc235636.AWS.CCP.SG2E.056",56,"fc235636.AWS.CCP.SG2E.056.xml",coursewide,,,SYBEX,"Which two AWS services provide administration interfaces for managing large Docker clusters?","Amazon Elastic Container Service (ECS&mdash;and its Fargate subset) and Amazon Elastic Container Service for Kubernetes (EKS)","01J05XS6MZT2SXN87V6HYKK7N5",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"97f0ebd0-ab4c-4fe4-9572-ac387f79a89c","fc235636.AWS.CCP.SG2E.057",57,"fc235636.AWS.CCP.SG2E.057.xml",coursewide,,,SYBEX,"True/False: Amazon's Simple Storage Service (S3) is designed primarily for storing entire filesystems in blocks.","False. S3 is an object storage system. Elastic Block Storage (EBS) is the better choice for filesystems.","01J05XS6V28XE09X0H3NB1DFP4",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"f6bffeba-9664-4043-a93a-3f41c9cbe445","fc235636.AWS.CCP.SG2E.058",58,"fc235636.AWS.CCP.SG2E.058.xml",coursewide,,,SYBEX,"Which of the S3‐related storage classes provides the least expensive options?","Amazon S3 Glacier","01J05XS71A03M799DXA6SA0AEP",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"fbb89b75-9cea-49da-ac48-c072d5aaae08","fc235636.AWS.CCP.SG2E.059",59,"fc235636.AWS.CCP.SG2E.059.xml",coursewide,,,SYBEX,"How can you optimize your S3 storage costs and performance by automating the transfer of data between storage classes?","By enabling Lifecycle Management","01J05XS77T846C3Z5S8BZYNB38",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"ba6e0e0f-eaea-4cce-962e-d3383c84e4cb","fc235636.AWS.CCP.SG2E.060",60,"fc235636.AWS.CCP.SG2E.060.xml",coursewide,,,SYBEX,"Which AWS service can be the best choice for moving very large (peta‐scale) archives between your local infrastructure and an S3 bucket?","AWS Snowball","01J05XS7EM36BR8Q79BK1YK2WV",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"888501d5-c17b-42e3-94b1-cc7e022906ef","fc235636.AWS.CCP.SG2E.061",61,"fc235636.AWS.CCP.SG2E.061.xml",coursewide,,,SYBEX,"Is it possible to directly connect local data archives that expect a tape backup interface with S3‐based buckets?","Yes, using an AWS Storage Gateway appliance","01J05XS7MYFB50GN3P3PBZR3Z8",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"78099089-db29-4c77-acd6-08c5fe7c1f5d","fc235636.AWS.CCP.SG2E.062",62,"fc235636.AWS.CCP.SG2E.062.xml",coursewide,,,SYBEX,"Which S3 service class will provide greater data availability: S3 Standard‐IA or S3 One Zone‐IA?","S3 Standard‐IA, offering 99.9 percent availability against 99.5 percent for S3 One Zone‐IA","01J05XS7W11B5QKFB6EGNEYRJE",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"c3013b95-4044-418c-9afc-7de0dc95bdc6","fc235636.AWS.CCP.SG2E.063",63,"fc235636.AWS.CCP.SG2E.063.xml",coursewide,,,SYBEX,"What's the trade‐off for AWS S3 Glacier's very low storage costs?","Data retrieval can be slow, sometimes measured in hours.","01J05XS829QMD197KPTY20KA5N",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"d1494b77-8d1a-4c9c-89f2-8368dd435336","fc235636.AWS.CCP.SG2E.064",64,"fc235636.AWS.CCP.SG2E.064.xml",coursewide,,,SYBEX,"True/False: Access to data in S3 buckets can be easily integrated into the workflows of many other AWS services on your account.",True,"01J05XS88Q5TM1T6X6HC0Z5A7Z",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"4131c9d3-9c00-4323-8721-28567034809b","fc235636.AWS.CCP.SG2E.065",65,"fc235636.AWS.CCP.SG2E.065.xml",coursewide,,,SYBEX,"What kind of database workloads will run on AWS RDS?","Relational or Structured Query Language (SQL)","01J05XS8ETN4Y7T8YZ6EJZ4VHA",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"5af0da49-27fe-495e-984d-143a4760d6ea","fc235636.AWS.CCP.SG2E.066",66,"fc235636.AWS.CCP.SG2E.066.xml",coursewide,,,SYBEX,"Which AWS service is designed for fast and efficient NoSQL database workloads?",DynamoDB,"01J05XS8MYEHS0YY8MB7PY4BQR",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"6ae113b7-afb5-4a48-a478-f9687eb21bca","fc235636.AWS.CCP.SG2E.067",67,"fc235636.AWS.CCP.SG2E.067.xml",coursewide,,,SYBEX,"What is a relational database engine that was created by Amazon to take full advantage of the AWS environment?","Amazon Aurora","01J05XS8V4R42KHB50938HY4ER",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"ed28948f-9d4f-45a0-9838-b72d826d1c43","fc235636.AWS.CCP.SG2E.068",68,"fc235636.AWS.CCP.SG2E.068.xml",coursewide,,,SYBEX,"True/False: Both Oracle's and Microsoft's SQL databases will run on AWS RDS.",True,"01J05XS9160HCGAP0S77EJ1BWN",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"072b6b6a-5412-42bf-bf2c-26633d97210e","fc235636.AWS.CCP.SG2E.069",69,"fc235636.AWS.CCP.SG2E.069.xml",coursewide,,,SYBEX,"What's the best way to increase data durability for your RDS databases?","Enable Multi‐AZ to replicate your data.","01J05XS979M3MY4QFED03EYSN0",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"509d60b4-ddda-4d3d-be57-066a62e0cc41","fc235636.AWS.CCP.SG2E.070",70,"fc235636.AWS.CCP.SG2E.070.xml",coursewide,,,SYBEX,"What is Amazon Redshift?","A fast and scalable data warehouse service","01J05XS9DB183AVXYT88W7X57D",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"62e764fb-6b79-4e81-81da-5cc410964e37","fc235636.AWS.CCP.SG2E.071",71,"fc235636.AWS.CCP.SG2E.071.xml",coursewide,,,SYBEX,"How is the speed by which an RDS database can access its data measured?","Input/output operations per second (IOPS)","01J05XS9KB7WGMZC202KYFC10A",
"534b75d0-651f-458c-8f8f-63ad620dc642",PROD,"e4e3e126-ff1b-4f22-a1ba-ab37b3a09cce","fc235636.AWS.CCP.SG2E.072",72,"fc235636.AWS.CCP.SG2E.072.xml",coursewide,,,SYBEX,"Which RDS instance class will be most cost‐effective for nonproduction testing requirements where you don't need consistent high performance?","The Burstable Performance instance class","01J05XS9T43DVDNYB6XFYQKR9K",
